ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia,percentual_desmatado
2004,5107263,1172,906.7,9.4,260.9,0.0,0.0,4.4,0.0,77.36348122866895
2004,5107297,443,27.4,0.0,0.0,0.0,0.0,416.1,0.0,6.1851015801354405
2004,5107305,4563,1562.8,171.1,1894.5,0.0,0.0,1103.6,2.1,34.249397326320405
2004,5107354,7465,4062.3,43.2,3034.9,0.0,4.6,306.2,57.0,54.417950435365036
2004,5107404,343,305.7,0.0,6.3,0.0,0.0,31.0,0.0,89.12536443148687
2004,5107578,12743,1741.6,74.5,10923.6,0.0,1.2,52.2,24.4,13.667111355253864
2004,5107602,4168,820.1,1.5,276.5,0.0,0.1,3065.7,5.6,19.676103646833017
2004,5107701,7493,64.2,0.0,24.8,0.0,0.0,7395.0,9.0,0.8567996797010544
2004,5107743,5627,1214.2,69.4,2725.8,0.0,0.0,1621.6,65.4,21.57810556246668
2004,5107750,1776,1328.8,4.7,395.4,0.0,0.0,51.7,0.1,74.81981981981983
2004,5107768,4756,661.4,39.9,687.5,0.0,0.0,3407.1,0.0,13.906644238856181
2004,5107776,6459,2268.2,97.8,2899.8,0.0,0.1,1243.7,47.2,35.116891159622234
2004,5107792,3597,1.9,0.0,64.9,0.0,0.0,3530.2,0.0,0.052821795941062
2004,5107800,12262,999.2,11.6,1141.2,0.0,0.4,10099.5,21.7,8.148752242701027
2004,5107859,16851,3921.6,189.8,6687.1,0.0,0.7,6180.1,61.5,23.27220936442941
2004,5107875,13636,158.7,23.2,2875.2,0.0,5.7,10595.9,0.5,1.1638310354942798
2004,5107883,1491,265.3,1.1,263.0,0.0,0.0,962.7,0.0,17.793427230046948
2004,5107909,3935,2297.6,138.1,1482.7,0.0,0.0,136.3,18.4,58.38881829733163
2004,5107925,9349,3912.3,94.0,1316.9,0.0,0.7,4119.1,0.0,41.84725639105787
2004,5107941,8231,2129.6,208.1,3854.4,0.0,0.7,2240.1,6.2,25.872919450856518
2004,5107958,11333,2158.3,4.3,661.0,0.0,0.0,8512.8,0.9,19.044383658342895
2004,5108006,4491,1820.4,183.5,1979.9,0.0,0.0,680.6,10.1,40.53440213760855
2004,5108055,2551,2004.5,26.6,541.9,0.0,0.0,4.6,0.0,78.57702861622893
2004,5108105,3944,0.0,0.0,0.0,0.0,5.1,3938.9,1.1,0.0
2004,5108204,2397,0.0,0.0,0.0,0.0,3.3,2394.2,1.1,0.0
2004,5108303,4583,783.3,106.0,3774.9,0.0,2.1,22.7,0.0,17.09142483089679
2004,5108352,1913,595.7,10.2,506.0,0.0,0.2,811.1,0.0,31.139571353894407
2004,5108402,939,0.0,0.0,0.0,0.0,1.4,937.7,0.0,0.0
2004,5108501,2952,1837.9,130.5,1094.8,0.0,1.4,17.8,0.1,62.25948509485095
2004,5108600,7443,4079.4,208.1,3166.9,0.0,0.0,186.8,9.9,54.80854494155582
2004,5108808,1087,905.5,13.8,180.9,0.0,0.0,0.0,0.6,83.30266789328427
2004,5108857,1942,897.2,26.8,480.8,0.0,0.2,563.8,0.0,46.199794026776516
2004,5108907,11528,2583.8,446.5,8249.6,0.0,0.9,685.5,8.2,22.413254684247054
2004,5108956,5277,2164.6,150.1,3092.8,0.0,0.0,12.9,6.7,41.01951866590866
2005,1100015,7137,2173.6,81.6,3227.1,0.0,6.1,1708.0,22.2,30.455373406193075
2005,1100023,4481,3103.7,85.3,1287.5,0.0,0.0,89.6,0.2,69.26355724168712
2005,1100031,1322,959.7,17.4,346.7,0.0,0.6,11.3,3.7,72.5945537065053
2005,1100049,3821,2466.5,39.4,1322.5,0.0,0.0,26.2,5.8,64.55116461659252
2005,1100056,2805,787.9,17.6,772.7,0.0,0.0,1244.4,0.0,28.089126559714796
2005,1100064,1460,1183.0,16.7,223.1,0.0,0.0,53.9,0.0,81.02739726027397
2005,1100072,3081,2131.8,39.0,849.8,0.0,0.0,99.4,0.0,69.19182083739047
2005,1100080,5058,1363.2,102.6,3064.9,0.0,50.2,558.9,20.8,26.951364175563462
2005,1100098,4551,2049.8,67.6,2204.4,0.0,0.0,296.5,0.3,45.04065040650407
2005,1100106,25260,1370.4,46.0,19852.4,0.0,72.0,3798.4,166.8,5.425178147268409
2005,1100114,2976,2603.5,14.3,327.6,0.0,0.1,44.8,0.0,87.48319892473118
2005,1100122,6955,2581.2,13.2,4270.1,0.0,2.1,66.3,35.3,37.112868439971244
2005,1100130,8590,2518.2,242.5,5628.5,0.0,0.0,385.4,57.9,29.315483119906865
2005,1100148,1167,876.5,15.8,225.4,0.0,0.0,65.1,0.0,75.10711225364182
2005,1100155,1990,1736.3,3.5,236.4,0.0,0.3,15.9,1.1,87.25125628140702
2005,1100189,6280,2248.9,105.3,2979.2,0.0,0.0,1046.7,5.2,35.81050955414013
2005,1100205,34631,6545.6,659.9,26879.0,0.0,23.4,431.9,751.1,18.900984666916926
2005,1100254,1773,1596.6,6.6,149.3,0.0,0.0,17.6,9.5,90.05076142131979
2005,1100262,1741,1020.8,35.4,696.9,0.0,0.0,23.3,0.0,58.632969557725445
2005,1100288,1471,1312.1,14.6,158.9,0.0,0.0,0.0,0.0,89.19782460910945
2005,1100296,1207,963.4,18.6,243.6,0.0,0.0,0.0,0.0,79.81772990886495
2005,1100304,11584,1618.5,58.5,8274.3,0.0,3.9,1685.8,1.5,13.971857734806632
2005,1100320,8102,2035.7,73.0,4268.0,0.0,0.1,1798.2,0.0,25.125894840780056
2005,1100338,10241,2464.1,311.2,6372.1,0.0,3.4,1358.1,43.3,24.06112684308173
2005,1100346,3060,1354.2,30.9,886.2,0.0,0.0,819.6,0.0,44.254901960784316
2005,1100379,3994,1221.6,52.7,1837.0,0.0,4.0,917.6,13.8,30.585878818227343
2005,1100403,2683,1543.3,114.1,1121.2,0.0,0.1,0.8,17.6,57.52143123369362
2005,1100452,3315,1952.8,174.9,1357.3,0.0,0.0,4.8,0.1,58.90799396681749
2005,1100502,852,737.5,11.2,109.9,0.0,0.0,4.6,0.0,86.56103286384976
2005,1100601,1985,1418.7,52.6,525.2,0.0,0.0,41.1,0.0,71.47103274559194
2005,1100700,3491,1698.4,148.6,1518.4,0.0,0.0,274.2,0.0,48.65081638498997
2005,1100809,6931,1588.4,204.6,4961.5,0.0,0.2,0.0,380.9,22.91732794690521
2005,1100908,901,709.5,9.2,188.4,0.0,0.0,0.6,2.5,78.74583795782463
2005,1100924,5164,2586.4,86.0,2248.8,0.0,0.0,328.4,0.4,50.0852052672347
2005,1100940,3904,1194.0,138.2,2707.7,0.0,0.2,0.0,2.1,30.584016393442624
2005,1101005,5131,1313.8,47.9,3625.8,0.0,0.0,191.4,0.0,25.60514519586825
2005,1101104,4132,787.9,50.9,3134.2,0.0,0.3,2.5,207.1,19.068247821878025
2005,1101203,804,702.5,5.2,101.5,0.0,0.0,0.0,0.0,87.37562189054727
2005,1101302,1205,616.9,12.4,373.7,0.0,0.1,214.3,0.0,51.19502074688796
2005,1101401,1955,1288.8,68.6,621.5,0.0,0.0,44.7,0.0,65.923273657289
2005,1101435,815,685.9,2.9,125.0,0.0,0.1,4.0,0.0,84.15950920245399
2005,1101450,2568,1069.3,81.3,1015.3,0.0,0.0,483.0,0.4,41.639408099688474
2005,1101468,6065,1215.7,32.1,2363.2,0.0,33.9,2429.1,23.1,20.04451772464963
2005,1101476,610,420.2,9.7,95.7,0.0,0.0,93.6,0.5,68.88524590163935
2005,1101484,547,484.2,6.2,62.8,0.0,0.0,0.0,0.0,88.51919561243145
2005,1101492,11095,2211.2,86.2,5716.2,0.0,0.0,3144.7,22.9,19.929698062190173
2005,1101500,3821,1122.5,48.3,2003.5,0.0,0.0,695.0,0.0,29.377126406699816
2005,1101559,464,439.0,0.1,25.0,0.0,0.0,0.0,0.0,94.61206896551724
2005,1101609,2217,1704.1,23.1,512.5,0.0,0.0,0.0,0.4,76.86513306269734
2005,1101708,841,681.6,8.6,61.7,0.0,0.0,97.7,0.0,81.04637336504162
2005,1101757,3166,1119.5,51.6,2016.2,0.0,0.0,11.3,19.0,35.36007580543272
2005,1101807,974,864.5,3.7,105.3,0.0,0.0,3.5,0.7,88.75770020533881
2005,1200013,1880,1003.3,80.6,874.5,0.0,2.2,0.0,0.0,53.367021276595736
2005,1200054,5180,240.1,19.2,4908.4,0.0,31.0,0.5,0.0,4.635135135135135
2005,1200104,4062,1224.8,46.5,2825.8,0.0,11.0,0.0,0.4,30.152634170359427
2005,1200138,3104,1116.7,36.7,1986.6,0.0,0.5,0.0,0.2,35.97615979381443
2005,1200179,1760,811.4,20.6,942.2,0.0,6.4,0.0,0.0,46.10227272727273
2005,1200203,9202,933.7,20.2,8211.9,0.0,35.7,20.7,0.0,10.146707237557054
2005,1200252,1703,802.7,17.8,892.1,0.0,8.1,0.0,0.1,47.13446858485027
2005,1200302,29179,1255.9,23.2,27847.3,1.1,57.0,0.4,17.3,4.304122828061277
2005,1200328,5635,115.6,2.7,5505.9,0.2,12.8,0.1,0.4,2.051464063886424
2005,1200336,5762,376.7,8.1,5197.4,0.0,142.8,45.1,0.0,6.537660534536618
2005,1200344,11118,241.4,23.1,10817.3,0.0,9.8,0.0,49.5,2.1712538226299696
2005,1200351,8588,189.4,11.9,8307.8,0.0,90.1,0.2,0.5,2.2054028877503495
2005,1200385,1988,1392.7,69.9,592.0,0.0,3.3,0.0,0.0,70.0553319919517
2005,1200393,6661,148.5,11.4,6507.9,0.0,1.6,3.0,0.0,2.229394985737877
2005,1200401,9113,2405.2,85.0,6707.6,0.0,0.1,0.0,0.1,26.393064852408642
2005,1200427,3246,451.5,7.5,2741.8,0.0,52.0,0.7,0.0,13.909426987061
2005,1200435,6350,62.3,6.1,6223.8,0.0,28.9,0.1,34.9,0.9811023622047244
2005,1200450,2384,1637.9,51.5,746.1,0.0,0.0,0.0,0.0,68.70385906040268
2005,1200500,24599,1496.0,84.2,23084.2,0.0,15.8,2.4,0.6,6.08154803040774
2005,1200609,21156,1316.0,29.5,19823.4,0.0,1.9,1.1,13.6,6.220457553412744
2005,1200708,5511,1221.0,40.2,4289.2,0.0,0.8,0.0,0.0,22.15568862275449
2005,1200807,2703,1191.3,43.8,1508.9,0.0,2.8,0.0,0.0,44.07325194228635
2005,1300029,6027,295.4,4.6,5566.0,0.0,0.0,38.0,127.6,4.901277584204413
2005,1300060,4903,110.3,0.0,4031.1,325.6,0.0,222.4,213.6,2.2496430756679584
2005,1300086,2473,192.2,0.5,2025.1,2.1,0.0,34.6,219.0,7.7719369187222
2005,1300102,5852,77.1,2.0,4698.8,0.5,0.3,640.6,434.7,1.3174982911825017
2005,1300144,54490,1375.9,145.9,52052.8,216.9,15.2,625.0,204.2,2.5250504679757757
2005,1300201,80005,230.4,3.0,79011.7,36.5,314.0,16.5,395.9,0.2879820011249297
2005,1300300,7636,1128.5,29.1,5027.1,0.1,0.1,464.3,1015.9,14.778679937139863
2005,1300409,124163,193.5,1.0,100294.3,2059.6,55.6,17060.1,4499.9,0.1558435282652642
2005,1300508,5760,745.0,5.8,3650.3,0.0,0.0,408.6,956.1,12.934027777777779
2005,1300607,9146,182.5,0.5,8741.5,0.6,16.6,0.0,204.8,1.995407828558933
2005,1300631,17411,200.1,0.7,15749.8,0.0,2.2,886.1,572.8,1.1492734478203435
2005,1300680,2588,198.0,1.3,1131.5,0.0,0.0,852.8,405.7,7.650695517774343
2005,1300706,22595,1829.7,61.5,20581.0,0.0,1.9,58.4,124.0,8.097809249834034
2005,1300805,44452,500.7,11.1,41513.1,0.0,13.0,586.5,1838.7,1.1263835148024834
2005,1300839,9550,230.9,0.8,8703.8,5.7,0.1,181.9,427.6,2.417801047120419
2005,1300904,30278,733.6,64.3,28248.4,5.4,5.5,988.3,296.8,2.4228812999537617
2005,1301001,26469,285.4,2.7,25753.0,10.9,7.1,12.7,399.9,1.0782424723261173
2005,1301100,6127,1078.3,4.6,4644.6,0.0,6.5,80.7,316.9,17.5991512975355
2005,1301159,2641,454.8,9.1,850.2,0.0,0.2,707.8,628.0,17.220749716016662
2005,1301209,58828,753.2,2.1,54484.7,3.8,1.4,823.1,2761.8,1.2803426939552596
2005,1301308,18944,255.2,1.3,16516.2,0.1,2.5,729.2,1440.8,1.3471283783783783
2005,1301407,15608,358.9,2.2,14885.1,4.9,5.3,172.1,181.7,2.299461814454126
2005,1301506,7793,213.5,6.8,7510.9,0.4,5.3,0.1,62.8,2.7396381367894262
2005,1301605,12392,94.1,0.0,11220.4,108.8,2.1,154.1,812.5,0.7593608779857972
2005,1301654,7984,450.3,8.5,7319.6,0.0,0.0,206.9,7.2,5.640030060120241
2005,1301704,33428,622.4,15.8,28903.0,0.0,2.1,3116.3,784.2,1.861912169438794
2005,1301803,12595,199.1,9.3,12258.5,0.0,0.6,66.6,70.2,1.5807860262008735
2005,1301852,2229,455.5,0.9,1332.2,4.6,0.0,132.9,303.8,20.43517272319426
2005,1301902,8927,1643.7,9.6,4786.9,1.0,0.5,829.3,1665.6,18.412680631791194
2005,1301951,26042,115.2,2.4,25628.9,4.6,1.5,3.3,288.5,0.4423623377620767
2005,1302009,4245,131.9,0.7,3784.8,0.3,0.0,155.6,172.4,3.1071849234393407
2005,1302108,57555,50.1,2.0,53244.1,2639.7,98.3,2.6,1520.2,0.08704717227000261
2005,1302207,19849,137.6,2.6,18597.6,229.6,8.9,142.1,733.2,0.6932339160663006
2005,1302306,71756,222.3,1.2,69854.5,413.2,6.9,97.6,1161.5,0.3097998773621718
2005,1302405,69672,2687.6,206.3,64735.6,0.0,9.6,1793.3,445.9,3.8575037317717302
2005,1302504,7381,748.4,3.0,4398.7,5.2,0.1,805.6,1423.0,10.139547486790407
2005,1302553,4001,486.6,0.3,3121.0,0.0,0.0,106.3,287.1,12.16195951012247
2005,1302603,11473,1224.7,1.3,8697.2,0.1,0.2,3.0,1547.8,10.674627386036782
2005,1302702,48689,1310.0,103.6,42387.9,0.4,17.4,4146.5,826.8,2.690546119246647
2005,1302801,17221,103.8,1.5,14608.0,52.5,5.4,604.6,1846.7,0.6027524533999187
2005,1302900,40090,1228.6,9.9,36692.0,0.0,2.2,872.3,1294.9,3.0646046395609874
2005,1303007,14132,449.9,5.0,12202.0,26.0,1.9,344.4,1107.8,3.1835550523634306
2005,1303106,5625,402.7,2.9,4510.0,0.0,0.3,281.0,431.0,7.159111111111111
2005,1303205,38114,110.2,0.1,34844.8,1587.7,0.7,211.9,1358.7,0.28913260219341974
2005,1303304,41452,715.7,64.3,38345.6,0.0,27.9,1620.2,742.6,1.7265753160281772
2005,1303403,5958,937.5,4.8,1602.5,3.6,0.0,1133.2,2281.2,15.735146022155085
2005,1303502,42877,194.8,9.1,42394.4,0.0,2.3,23.7,261.8,0.4543228304219046
2005,1303536,25568,657.9,13.6,21478.5,3.3,5.4,1.1,3421.8,2.5731382978723403
2005,1303569,5838,548.3,2.5,5278.3,0.0,1.1,0.0,10.3,9.391915039397054
2005,1303601,64130,205.1,1.3,61455.1,819.8,70.9,950.8,628.3,0.3198191174177452
2005,1303700,12737,128.9,0.4,11286.4,714.8,65.2,90.4,451.3,1.0120122477820523
2005,1303809,112476,1169.7,4.5,106836.0,2127.8,370.6,489.6,1482.3,1.0399551904406275
2005,1303908,20467,172.0,0.9,19474.9,145.7,0.3,86.3,587.8,0.8403771925538672
2005,1303957,10776,186.7,1.5,9897.3,0.0,0.5,65.7,625.8,1.7325538233110616
2005,1304005,3758,420.9,2.3,2607.1,2.6,0.0,128.7,598.7,11.20010643959553
2005,1304062,3343,150.8,0.9,3104.8,4.5,29.6,1.3,52.0,4.510918336823213
2005,1304104,90962,295.9,4.3,86997.6,4.1,1.9,2161.1,1501.4,0.3253006750071458
2005,1304203,24186,602.1,7.2,22687.0,1.5,1.8,168.9,724.7,2.4894567104936742
2005,1304237,6619,78.9,1.0,5497.3,658.1,1.6,67.4,315.7,1.192022964193987
2005,1304260,10448,228.4,3.3,9687.5,0.0,0.0,100.3,431.8,2.186064318529862
2005,1304302,28012,326.3,1.3,26600.5,14.9,0.9,423.0,646.4,1.1648579180351277
2005,1304401,2915,92.5,0.4,132.5,0.0,0.0,1689.6,1000.4,3.173241852487135
2005,1400027,28786,245.2,3.6,21508.4,1191.0,465.5,5292.0,83.9,0.8518029597721114
2005,1400050,25869,672.6,2.7,21722.2,657.0,113.1,2610.3,93.8,2.600023193784066
2005,1400100,5726,16.6,0.0,233.5,0.0,0.0,5381.9,94.0,0.2899056933286762
2005,1400159,8141,327.0,3.3,1617.4,5.9,13.3,6134.1,43.3,4.0167055644269745
2005,1400175,7715,1250.1,18.6,5487.6,69.3,1.3,826.5,80.2,16.20349967595593
2005,1400209,47818,875.8,6.9,30873.2,994.0,11.2,14489.7,574.1,1.8315278765318497
2005,1400233,12120,754.8,21.2,11113.9,147.3,8.0,12.8,83.2,6.227722772277227
2005,1400282,14271,553.9,7.1,12881.2,701.6,91.4,35.5,7.4,3.8812977366687686
2005,1400308,12878,1294.8,17.8,11326.5,20.5,1.3,196.3,38.6,10.05435626650101
2005,1400407,7003,18.0,0.0,492.5,9.9,8.1,6451.9,22.6,0.2570327002713123
2005,1400456,8083,62.3,0.0,1615.7,0.6,125.2,6264.1,15.1,0.7707534331312631
2005,1400472,33847,993.9,18.4,24559.0,74.4,6.0,7642.4,571.3,2.9364493160398264
2005,1400506,4305,441.0,11.4,3857.3,0.8,0.1,0.4,5.4,10.24390243902439
2005,1400605,1537,497.1,15.9,1037.7,0.0,0.1,0.0,2.1,32.34222511385816
2005,1400704,8117,25.3,0.5,2113.1,33.6,52.8,5884.1,8.1,0.31169151164223236
2005,1500107,1617,673.7,3.1,214.7,73.4,228.0,13.6,413.6,41.663574520717376
2005,1500131,616,556.8,15.9,59.0,0.0,0.2,0.0,0.0,90.38961038961038
2005,1500206,4361,2142.0,53.9,0.0,0.2,2186.9,43.3,70.5,49.11717495987159
2005,1500305,8382,25.7,1.2,5313.1,15.4,0.5,286.7,2740.6,0.3066094010975901
2005,1500347,7125,4507.8,79.2,2489.3,0.0,0.0,127.9,0.0,63.26736842105264
2005,1500404,22286,1242.3,16.9,17952.7,20.5,4.5,2476.4,589.6,5.574351610876784
2005,1500503,72964,1578.1,36.5,65505.5,2075.9,58.5,2715.5,1030.5,2.1628474316101087
2005,1500602,159540,5142.1,539.4,148685.6,260.9,22.5,3760.6,1668.3,3.223078851698634
2005,1500701,6940,162.9,1.7,5806.8,622.9,1.5,209.1,136.8,2.347262247838617
2005,1500800,185,86.1,0.5,0.0,0.0,99.5,0.0,18.4,46.54054054054054
2005,1500859,11910,1623.3,134.0,10101.0,5.4,0.0,6.8,173.5,13.62972292191436
2005,1500909,1100,721.2,0.4,272.0,25.6,0.2,4.7,76.3,65.56363636363636
2005,1500958,1824,1456.0,20.1,0.0,8.4,356.1,0.0,17.3,79.82456140350878
2005,1501006,17089,1011.3,20.8,15101.8,237.1,1.4,18.4,719.0,5.917841886593715
2005,1501105,4403,175.7,2.8,3703.9,205.0,0.1,61.5,256.8,3.9904610492845785
2005,1501204,3768,1485.9,13.8,1497.0,73.8,0.0,475.4,235.9,39.43471337579618
2005,1501253,2964,1978.3,109.2,923.1,0.1,0.0,62.5,0.0,66.7442645074224
2005,1501303,1316,308.5,3.7,0.0,14.6,707.6,1.9,527.7,23.44224924012158
2005,1501402,1070,243.9,1.1,0.0,0.0,828.9,7.1,581.3,22.794392523364486
2005,1501451,4399,773.4,3.5,2745.9,274.2,0.0,0.0,605.5,17.581268470106842
2005,1501501,189,122.5,0.2,0.0,0.0,66.6,0.0,8.3,64.81481481481481
2005,1501576,2827,1695.3,30.4,1021.7,0.0,0.8,70.0,39.2,59.96816413158825
2005,1501600,590,513.9,4.1,0.0,0.0,76.7,0.0,0.0,87.10169491525423
2005,1501709,2107,1708.0,5.7,293.4,11.5,0.3,37.6,56.2,81.06312292358804
2005,1501725,6368,2281.5,147.4,3926.8,154.7,0.0,0.1,4.9,35.827575376884425
2005,1501758,1292,1030.9,14.5,204.6,0.0,0.0,29.8,26.7,79.79102167182663
2005,1501782,3953,2489.5,46.8,1182.1,17.4,0.2,0.9,262.9,62.9774854540855
2005,1501808,9572,530.6,1.0,7845.5,85.1,1.7,86.2,1022.9,5.5432511491851235
2005,1501907,1010,618.4,10.1,0.0,0.0,394.6,11.8,59.3,61.227722772277225
2005,1501956,2465,1194.3,84.9,1256.3,5.5,0.5,0.0,8.4,48.45030425963488
2005,1502004,3115,71.5,0.3,52.8,49.7,207.6,2267.7,465.7,2.2953451043338684
2005,1502103,3090,1088.6,0.8,773.0,122.1,0.1,657.9,448.3,35.22977346278317
2005,1502152,3156,1718.9,13.8,1331.4,0.0,0.0,105.6,0.1,54.464512040557665
2005,1502202,619,504.8,1.5,0.0,0.0,87.1,29.5,2.4,81.5508885298869
2005,1502301,2924,2488.8,20.7,0.0,1.5,435.3,2.0,1.8,85.11627906976746
2005,1502400,1034,877.8,4.1,0.0,0.0,158.9,0.0,1.1,84.8936170212766
2005,1502509,13116,90.4,0.8,3799.3,227.0,1.5,5236.1,3761.7,0.6892345227203416
2005,1502608,612,87.0,0.6,0.0,0.0,525.6,15.9,372.6,14.215686274509803
2005,1502707,5847,2957.5,80.6,897.3,0.0,0.3,1874.8,117.1,50.58149478364974
2005,1502756,695,596.8,3.6,0.0,0.0,99.3,0.0,0.3,85.8705035971223
2005,1502764,17105,6307.4,580.4,9361.3,0.0,0.3,1436.0,0.0,36.87459807073955
2005,1502772,2375,2038.3,4.0,330.5,0.0,1.6,4.6,0.0,85.82315789473685
2005,1502806,3626,184.3,1.4,2794.7,34.2,0.8,241.4,370.6,5.0827357970215115
2005,1502855,1430,300.0,3.8,389.7,0.0,0.6,272.6,467.1,20.97902097902098
2005,1502905,675,253.7,0.4,0.0,36.2,338.6,0.9,69.0,37.58518518518518
2005,1502939,5296,3102.7,150.2,2191.2,1.0,1.1,0.0,0.0,58.58572507552869
2005,1502954,2968,2605.8,71.4,362.2,0.0,0.0,0.0,0.0,87.79649595687331
2005,1503002,11794,218.2,4.7,11306.6,0.1,0.4,87.6,181.1,1.8500932677632693
2005,1503044,3454,1815.9,129.3,414.8,0.0,0.2,1177.7,45.4,52.57382744643891
2005,1503077,1610,1362.5,17.3,246.0,0.7,0.8,0.0,0.0,84.62732919254658
2005,1503093,7048,3493.7,65.4,3069.7,3.2,0.1,0.0,481.3,49.57009080590238
2005,1503101,8550,87.9,3.9,6541.8,104.4,1.5,517.1,1297.3,1.0280701754385966
2005,1503200,789,675.6,8.8,0.0,0.0,113.5,6.0,1.2,85.62737642585552
2005,1503309,2004,445.3,0.3,882.0,151.4,0.2,203.3,321.8,22.22055888223553
2005,1503408,476,319.1,1.4,0.0,0.0,156.3,6.8,25.2,67.03781512605043
2005,1503457,5245,2510.6,84.3,2688.2,12.6,1.0,6.7,25.9,47.86653956148713
2005,1503507,1387,1148.3,1.2,0.0,0.0,243.2,17.2,3.3,82.79019466474405
2005,1503606,62095,4156.7,111.5,56649.3,14.3,3.6,460.8,810.3,6.694097753442306
2005,1503705,7901,3784.2,21.5,3984.2,14.1,1.0,5.6,111.9,47.895203138843186
2005,1503754,53397,1176.8,79.6,46275.4,13.4,8.8,5213.1,709.5,2.2038691312246006
2005,1503804,2013,1424.7,26.4,309.9,14.1,0.0,0.0,264.3,70.77496274217586
2005,1503903,8308,1105.4,9.1,5383.9,76.4,0.0,633.3,1109.0,13.305247953779492
2005,1504000,1494,58.6,0.3,835.7,40.5,0.5,50.9,507.8,3.9223560910307897
2005,1504059,471,440.8,0.0,0.0,0.0,30.6,0.0,1.4,93.58811040339702
2005,1504109,326,158.2,3.9,0.0,0.0,155.4,2.3,27.6,48.527607361963184
2005,1504208,15161,7282.7,128.2,7617.7,136.7,1.7,36.2,86.0,48.03574962073742
2005,1504307,860,316.6,6.6,0.0,7.3,422.4,33.2,121.4,36.8139534883721
2005,1504406,795,385.3,4.0,0.0,19.6,346.5,41.6,48.9,48.465408805031444
2005,1504422,103,65.6,0.3,0.0,0.0,37.7,0.0,7.2,63.689320388349515
2005,1504455,8272,1662.7,39.6,6249.0,358.4,1.1,0.0,0.8,20.10033849129594
2005,1504505,6781,148.0,0.8,5894.5,44.9,0.9,166.3,526.4,2.1825689426338295
2005,1504604,872,488.3,0.0,137.8,2.8,0.0,168.2,74.9,55.99770642201835
2005,1504703,9129,3659.2,80.5,3908.9,177.1,1137.8,190.4,55.6,40.083251177566
2005,1504802,19516,4056.2,44.5,12424.9,92.0,3.8,1799.4,1139.7,20.78397212543554
2005,1504901,3776,97.2,0.4,1711.9,119.0,1.0,1361.3,485.6,2.5741525423728815
2005,1504950,2829,1368.3,31.8,1457.4,2.8,0.5,0.0,0.0,48.36691410392365
2005,1504976,1569,1088.4,24.5,259.8,4.4,0.0,122.6,93.8,69.36902485659657
2005,1505007,492,369.5,2.0,0.0,0.0,125.0,19.5,4.0,75.10162601626016
2005,1505031,38183,4114.2,228.0,30525.2,0.6,11.0,3457.3,74.7,10.774952203860357
2005,1505064,15432,5199.3,213.2,9035.6,27.9,0.1,1.0,1168.1,33.69167962674961
2005,1505106,28031,1631.5,30.4,20379.7,70.2,2.7,4595.4,1351.5,5.820341764475046
2005,1505205,3863,676.4,2.0,2324.5,190.2,0.3,377.7,293.9,17.509707481232205
2005,1505304,107782,1357.0,22.8,99475.1,1461.2,83.5,3636.6,1768.6,1.259022842404112
2005,1505403,565,475.7,3.5,0.0,2.6,88.9,1.4,0.3,84.19469026548673
2005,1505437,14357,1602.3,46.9,9581.0,0.3,0.4,3169.4,3.6,11.160409556313992
2005,1505486,11851,3955.6,279.7,7602.9,292.4,0.1,0.0,0.0,33.37777402750823
2005,1505494,985,791.0,23.1,168.1,0.0,0.0,0.3,25.6,80.30456852791879
2005,1505502,19465,8166.1,333.5,11253.9,0.5,1.4,7.1,36.0,41.952735679424606
2005,1505536,6968,1244.4,20.3,5586.3,49.9,0.0,85.6,1.8,17.858783008036742
2005,1505551,1674,907.8,15.7,354.4,0.0,0.1,411.7,0.0,54.229390681003586
2005,1505601,454,351.0,1.5,0.0,0.0,103.9,17.1,3.7,77.31277533039648
2005,1505635,3322,2833.1,117.5,425.0,0.0,0.0,0.0,63.9,85.28296207104154
2005,1505650,7173,1434.8,32.5,5590.4,147.6,0.0,0.1,0.1,20.00278823365398
2005,1505700,3378,51.6,0.2,550.5,57.0,1.9,2254.4,462.6,1.52753108348135
2005,1505809,25425,1149.5,50.4,22446.1,597.2,0.4,385.9,845.9,4.521140609636185
2005,1505908,17427,763.1,133.4,11430.5,641.3,2.7,3135.6,1453.8,4.378837436162277
2005,1506005,14785,1350.6,42.5,8010.3,898.9,9.7,2964.4,1551.1,9.134934054785255
2005,1506104,261,172.8,1.5,0.0,0.0,84.5,9.3,8.0,66.20689655172414
2005,1506112,326,73.3,0.6,43.8,8.1,117.2,24.9,58.7,22.484662576687114
2005,1506138,3830,2636.8,15.9,488.1,0.0,0.1,705.0,0.0,68.84595300261097
2005,1506161,4122,3304.0,82.2,681.9,0.0,0.0,128.6,7.5,80.15526443474042
2005,1506187,8286,5148.9,180.8,3137.1,0.0,0.0,0.0,0.0,62.139753801593045
2005,1506195,7025,1548.6,15.7,5157.5,271.1,0.0,0.0,47.8,22.044128113879
2005,1506203,219,23.0,0.3,130.1,18.6,15.9,10.5,20.9,10.50228310502283
2005,1506302,1048,103.2,0.3,0.0,13.7,357.1,433.3,299.7,9.84732824427481
2005,1506351,279,155.6,0.2,0.0,0.0,124.0,0.0,19.6,55.770609318996414
2005,1506401,1078,0.0,0.0,4.6,1.1,0.0,1044.1,28.2,0.0
2005,1506500,720,523.1,1.7,0.0,0.0,197.3,4.1,20.8,72.65277777777777
